PubmedID,Title,Publication Date,Non-academic Author(s),Company Affiliation(s),Corresponding Author Email
36669791,"Phase 1, open-label, dose-escalation study on the safety, pharmacokinetics, and preliminary efficacy of intravenous Coxsackievirus A21 (V937), with or without pembrolizumab, in patients with advanced solid tumors.",2023,"Rudin, Charles M; Hill, Andrew G; Wright, Gavin M; Jennens, Ross R; Curti, Brendan D; Ren, Yixin; Schmidt, Emmett V","Department of Medicine, Memorial Sloan Kettering Cancer Center, New York, New York, USA rudinc@mskcc.org.; Tasman Oncology Research Ltd, Southport, Queensland, Australia.; Department of Surgery, St Vincent's Hospital Melbourne, The University of Melbourne, Fitzroy, Australia; Division of Cancer Surgery, Peter MacCallum Cancer Centre, Parkville, Victoria, Australia.; Epworth Healthcare, Richmond, Victoria, Australia.; Earle A. Chiles Research Institute at Robert W. Franz Cancer Center, Providence Cancer Institute, Portland, Oregon, USA.; Merck & Co., Inc, Rahway, New Jersey, USA.; Merck & Co., Inc, Rahway, New Jersey, USA.",rudinc@mskcc.org.
36669645,"Non-oncogene-addicted metastatic non-small-cell lung cancer: ESMO Clinical Practice Guideline for diagnosis, treatment and follow-up.",2023,"Mok, T S","Department of Clinical Oncology, The Chinese University of Hong Kong, Prince of Wales Hospital, Hong Kong, China.",None
36657815,Venous thromboembolism incidence and risk factors associated with immune checkpoint inhibitors among patients with advanced non-small cell lung cancer.,2023,"Palaia, Jennell; Rosenblatt, Lisa; Pisupati, Radhika; Huang, Ning; Nguyen, Chi; Barron, John; Gallagher, Kerrin; Bond, T Christopher","Worldwide Health Economics and Outcomes Research, Bristol Myers Squibb, Princeton, New Jersey, USA.; Worldwide Health Economics and Outcomes Research, Bristol Myers Squibb, Princeton, New Jersey, USA.; US Medical Oncology, Bristol Myers Squibb, Princeton, New Jersey, USA.; Worldwide Patient Safety: Medical Safety Assessment, Bristol Myers Squibb, Princeton, New Jersey, USA.; Health Economics and Outcomes Research, HealthCore Inc, Wilmington, Delaware, USA.; Health Economics and Outcomes Research, HealthCore Inc, Wilmington, Delaware, USA.; Health Economics and Outcomes Research, HealthCore Inc, Wilmington, Delaware, USA.; Worldwide Patient Safety: Epidemiology, Bristol Myers Squibb, Princeton, New Jersey, USA.",khorana@ccf.org.
36657661,Central Nervous System Disease in Patients With RET Fusion-Positive NSCLC Treated With Selpercatinib.,2023,"Liu, Dazhi","Department of Pharmacy, Memorial Sloan Kettering Cancer Center, New York, New York.",drilona@mskcc.org.
36651607,Bayesian hierarchical model-based network meta-analysis to overcome survival extrapolation challenges caused by data immaturity.,2023,"Chu, Haitao; Roychoudhury, Satrajit; Cappelleri, Joseph C","Pfizer Inc, 445 Eastern Point Road, MS 8260-2502, Groton, CT 06340, USA.; Pfizer Inc, 445 Eastern Point Road, MS 8260-2502, Groton, CT 06340, USA.; Pfizer Inc, 445 Eastern Point Road, MS 8260-2502, Groton, CT 06340, USA.",None
36650021,Durable responders in advanced NSCLC with elevated TMB and treated with 1L immune checkpoint inhibitor: a real-world outcomes analysis.,2023,"Huang, Richard S P; Li, Gerald; Schrock, Alexa; Graf, Ryon P; Zhang, Liangliang; Murugesan, Karthikeyan; Ross, Jeffrey S; Tolba, Khaled; Oxnard, Geoffrey R; Spigel, David","Foundation Medicine Inc, Cambridge, Massachusetts, USA rhuang@foundationmedicine.com.; Foundation Medicine Inc, Cambridge, Massachusetts, USA.; Foundation Medicine Inc, Cambridge, Massachusetts, USA.; Foundation Medicine Inc, Cambridge, Massachusetts, USA.; Foundation Medicine Inc, Cambridge, Massachusetts, USA.; Foundation Medicine Inc, Cambridge, Massachusetts, USA.; Foundation Medicine Inc, Cambridge, Massachusetts, USA.; Foundation Medicine Inc, Cambridge, Massachusetts, USA.; Foundation Medicine Inc, Cambridge, Massachusetts, USA.; Sarah Cannon Research Institute and Tennessee Oncology, Nashville, Tennessee, USA.",rhuang@foundationmedicine.com.
36639770,Evolution of treatment patterns and survival outcomes in patients with advanced non-small cell lung cancer treated at Frankfurt University Hospital in 2012-2018.,2023/Jan/13,"Penrod, John R","Worldwide Health Economics and Outcomes Research, Bristol Myers Squibb, Princeton, NJ, USA.",andreayvonne.wolf@kgu.de.
36634300,Modeling Costs and Life-Years Gained by Population-Wide Next-Generation Sequencing or Single-Gene Testing in Nonsquamous Non-Small-Cell Lung Cancer in the United States.,2023,"Zhou, Jie; Hobbs, Brian","Cleveland Clinic Lerner Research Institute, Department of Quantitative Health Sciences, Cleveland, OH.; Cleveland Clinic Lerner Research Institute, Department of Quantitative Health Sciences, Cleveland, OH.",None
36632846,RET aberrant cancers and RET inhibitor therapies: Current state-of-the-art and future perspectives.,2023,"den Hollander, Petra; Mani, Sendurai A; Subbiah, Vivek","Department of Translational Molecular Pathology, The University of Texas MD Anderson Cancer Center, Houston, TX 77030, USA; Department of Pathology and Laboratory Medicine, Warren Alpert Medical School, Brown University, Providence, RI 02903, USA; Legorreta Cancer Center, Warren Alpert Medical School, Brown University, Providence, RI 02903, USA.; Department of Translational Molecular Pathology, The University of Texas MD Anderson Cancer Center, Houston, TX 77030, USA; Department of Pathology and Laboratory Medicine, Warren Alpert Medical School, Brown University, Providence, RI 02903, USA; Legorreta Cancer Center, Warren Alpert Medical School, Brown University, Providence, RI 02903, USA.; Department of Investigational Cancer Therapeutics(,) Division of Cancer Medicine, Unit 455, The University of Texas MD Anderson Cancer Center, 1515 Holcombe Blvd., Houston, TX 77030, USA; Division of Pediatrics, The University of Texas MD Anderson Cancer Center, Houston, TX, USA; MD Anderson Cancer Network, The University of Texas MD Anderson Cancer Center, Houston, TX, USA. Electronic address: vsubbiah@mdanderson.org.",vsubbiah@mdanderson.org.
36625510,Quality-of-life outcomes and risk prediction for patients randomized to nivolumab plus ipilimumab vs nivolumab on LungMAP-S1400I.,2023/Apr/11,"Summers, Thomas J; Chao, Herta; Gray, Jhanelle E","Cookeville Regional Medical Center, Southeast NCORP, Cookeville, TN, USA.; Veterans Affairs Connecticut Healthcare System, Yale University School of Medicine, Massachusetts Veterans Epidemiology Research and Information Center, New Haven, CT, USA.; H. Lee Moffitt Cancer Center and Research Institute, Tampa, FL, USA.",None
36624315,Autologous T cell therapy for MAGE-A4,2023,"Hong, David S; Butler, Marcus O","Department of Investigational Cancer Therapeutics, Division of Cancer Medicine, The University of Texas MD Anderson Cancer Center, Houston, TX, USA. dshong@mdanderson.org.; Department of Medical Oncology and Hematology, Princess Margaret Cancer Centre, University of Toronto, Toronto, Canada.",dshong@mdanderson.org.
36606486,Multistate Pharmacometric Model to Define the Impact of Second-Line Immunotherapies on the Survival Outcome of the IMpower131 Study.,2023,"Krishnan, Sreenath M; Friberg, Lena E; Mercier, François; Zhang, Rong; Wu, Ben; Jin, Jin Y; Bruno, René; Karlsson, Mats O","Department of Pharmacy, Uppsala University, Uppsala, Sweden.; Department of Pharmacy, Uppsala University, Uppsala, Sweden.; Biostatistics, F. Hoffmann-La Roche Ltd., Basel, Switzerland.; Clinical Pharmacology, Genentech, South San Francisco, California, USA.; Clinical Pharmacology, Genentech, South San Francisco, California, USA.; Clinical Pharmacology, Genentech, South San Francisco, California, USA.; Clinical Pharmacology, Roche/Genentech, Marseille, France.; Department of Pharmacy, Uppsala University, Uppsala, Sweden.",None
36599918,The Cancer Research UK Stratified Medicine Programme as a model for delivering personalised cancer care.,2023,"Rehal, Pauline; Rettino, Alessandro","West Midlands Regional Genetics Laboratory, Birmingham Women's and Children's NHS Foundation Trust, Birmingham, UK.; West Midlands Regional Genetics Laboratory, Birmingham Women's and Children's NHS Foundation Trust, Birmingham, UK.",Charles.Swanton@crick.ac.uk.
36595566,Tumor Dynamic Model-Based Decision Support for Phase Ib/II Combination Studies: A Retrospective Assessment Based on Resampling of the Phase III Study IMpower150.,2023/Mar/14,"Bruno, René; Yoshida, Kenta; Chan, Phyllis; Chanu, Pascal; Wu, Benjamin; Li, Chunze; Jin, Jin Y","Clinical Pharmacology, Genentech-Roche, Marseille, France.; Clinical Pharmacology, Genentech, South San Francisco, California.; Clinical Pharmacology, Genentech, South San Francisco, California.; Clinical Pharmacology, Genentech-Roche, Lyon, France.; Clinical Pharmacology, Genentech, South San Francisco, California.; Clinical Pharmacology, Genentech, South San Francisco, California.; Clinical Pharmacology, Genentech, South San Francisco, California.",None
38405208,High-dose alectinib for ,2023,"Mok, Tony; Alatorre-Alexander, Jorge; Bhagawati-Prasad, Vijay; Shagan, Sarah M; Schleifman, Erica; Ruf, Thorsten; Mathisen, Michael S","State Key Laboratory of Translational Oncology, Department of Clinical Oncology, Chinese University of Hong Kong, Hong Kong.; Health Pharma Professional Research, Mexico City, Mexico.; F. Hoffmann-La Roche, Ltd., Welwyn Garden City, UK.; Genentech, Inc., South San Francisco, CA, USA.; Genentech, Inc., South San Francisco, CA, USA.; F. Hoffmann-La Roche, Ltd., Basel, Switzerland.; Genentech, Inc., South San Francisco, CA, USA.",None
36574773,The ectonucleotidase CD39 identifies tumor-reactive CD8,2023/Jan/10,"Chow, Andrew; Mangarin, Levi; Holland, Aliya; Hirschhorn, Daniel; Wolchok, Jedd D; Merghoub, Taha; Rudin, Charles M","Thoracic Oncology Service, Department of Medicine, Memorial Sloan Kettering Cancer Center, New York, NY, USA; Ludwig Collaborative and Swim Across America Laboratory, Memorial Sloan Kettering Cancer Center, New York, NY, USA; Department of Medicine, Weill Cornell Medical College, New York, NY, USA. Electronic address: chowa1@mskcc.org.; Ludwig Collaborative and Swim Across America Laboratory, Memorial Sloan Kettering Cancer Center, New York, NY, USA.; Ludwig Collaborative and Swim Across America Laboratory, Memorial Sloan Kettering Cancer Center, New York, NY, USA.; Ludwig Collaborative and Swim Across America Laboratory, Memorial Sloan Kettering Cancer Center, New York, NY, USA.; Ludwig Collaborative and Swim Across America Laboratory, Memorial Sloan Kettering Cancer Center, New York, NY, USA; Department of Medicine, Weill Cornell Medical College, New York, NY, USA; Human Oncology and Pathogenesis Program, Memorial Sloan Kettering Cancer Center, New York, NY, USA; Parker Institute for Cancer Immunotherapy, Memorial Sloan Kettering Cancer Center, New York, NY, USA.; Ludwig Collaborative and Swim Across America Laboratory, Memorial Sloan Kettering Cancer Center, New York, NY, USA; Department of Medicine, Weill Cornell Medical College, New York, NY, USA; Human Oncology and Pathogenesis Program, Memorial Sloan Kettering Cancer Center, New York, NY, USA; Parker Institute for Cancer Immunotherapy, Memorial Sloan Kettering Cancer Center, New York, NY, USA. Electronic address: tmerghoub@med.cornell.edu.; Thoracic Oncology Service, Department of Medicine, Memorial Sloan Kettering Cancer Center, New York, NY, USA; Department of Medicine, Weill Cornell Medical College, New York, NY, USA; Druckenmiler Center for Lung Cancer Research, Memorial Sloan Kettering Cancer Center, New York, NY, USA; Molecular Pharmacology Program, Memorial Sloan Kettering Cancer Center, New York, NY, USA. Electronic address: rudinc@mskcc.org.",rudinc@mskcc.org.
36572732,Predicting response to immune checkpoint blockade in NSCLC with tumour-only RNA-seq.,2023,"Cullerne, Darren","Murdoch Children's Research Institute, Flemington Road, Parkville, VIC, 3052, Australia.",andrew.fellowes@petermac.org.
36571770,"Bintrafusp Alfa, a Bifunctional Fusion Protein Targeting TGF-β and PD-L1, in Patients With Non-Small Cell Lung Cancer Resistant or Refractory to Immune Checkpoint Inhibitors.",2023/Mar/17,"Helwig, Christoph; Locke, George; Ojalvo, Laureen S","Merck Healthcare KGaA, Darmstadt, Germany.; EMD Serono Research & Development Institute, Inc, Billerica, MA, USA (an affiliate of Merck KGaA).; EMD Serono Research & Development Institute, Inc, Billerica, MA, USA (an affiliate of Merck KGaA).",None
36535300,"Efficacy and safety of first-line lorlatinib versus crizotinib in patients with advanced, ALK-positive non-small-cell lung cancer: updated analysis of data from the phase 3, randomised, open-label CROWN study.",2023,"Bauer, Todd M; Mok, Tony S K; Wu, Yi-Long","Sarah Cannon Research Institute/Tennessee Oncology, Nashville, TN, USA.; State Key Laboratory of South China, Chinese University of Hong Kong, Hong Kong Special Administrative Region of China, China.; Guangdong Lung Cancer Institute, Guangdong Provincial People's Hospital and Guangdong Academy of Medical Sciences, Guangdong, China.",ben.solomon@petermac.org.
36484171,Baseline extracellular vesicle TGF-β is a predictive biomarker for response to immune checkpoint inhibitors and survival in non-small cell lung cancer.,2023/Feb/15,"Arroyo-Hernández, Marisol; Naing, Aung; Arrieta, Oscar","Thoracic Oncology Unit, Instituto Nacional de Cancerología (INCan), Mexico City, Mexico.; Departments of Investigational Cancer Therapeutics, The University of Texas MD Anderson Cancer Center, Houston, Texas, USA.; Thoracic Oncology Unit, Instituto Nacional de Cancerología (INCan), Mexico City, Mexico.",None
36481319,"Amivantamab, an Epidermal Growth Factor Receptor (EGFR) and Mesenchymal-epithelial Transition Factor (MET) Bispecific Antibody, Designed to Enable Multiple Mechanisms of Action and Broad Clinical Applications.",2023,"Cho, Byoung Chul","Division of Medical Oncology, Yonsei Cancer Center, Yonsei University College of Medicine, 50-1 Yonsei-ro Sinchon-dong, Seodaemun-gu, Seoul, South Korea. Electronic address: CBC1971@yuhs.ac.",CBC1971@yuhs.ac.
36479637,Biomarkers predictive of response to pembrolizumab in head and neck cancer.,2023,"Ayers, Mark; Albright, Andrew; Webber, Andrea L; Mogg, Robin; Lunceford, Jared; Huang, Lingkang; Cristescu, Razvan; Cheng, Jonathan","Department of Medical Oncology, Merck & Co., Inc., Rahway, New Jersey, USA.; Department of Medical Oncology, Merck & Co., Inc., Rahway, New Jersey, USA.; Department of Medical Oncology, Merck & Co., Inc., Rahway, New Jersey, USA.; Department of Medical Oncology, Merck & Co., Inc., Rahway, New Jersey, USA.; Department of Medical Oncology, Merck & Co., Inc., Rahway, New Jersey, USA.; Department of Medical Oncology, Merck & Co., Inc., Rahway, New Jersey, USA.; Department of Medical Oncology, Merck & Co., Inc., Rahway, New Jersey, USA.; Department of Medical Oncology, Merck & Co., Inc., Rahway, New Jersey, USA.",None
36460584,Budget impact analysis of next-generation sequencing versus sequential single-gene testing in Japanese patients with advanced non-small-cell lung cancer.,2023,"Ogawa, Toru; Sadatsuki, Yasunari; Tsujino, Toshiaki","Market Access Oncology, Bayer Yakuhin, Ltd, Osaka, Japan. Electronic address: toru.ogawa@bayer.com.; Medical Affairs & Pharmacovigilance, Bayer Yakuhin, Ltd, Osaka, Japan.; Medical Affairs & Pharmacovigilance, Bayer Yakuhin, Ltd, Osaka, Japan.",toru.ogawa@bayer.com.
36453453,Transcriptional upregulation of CXCL13 is correlated with a favorable response to immune checkpoint inhibitors in lung adenocarcinoma.,2023,"Kim, Soyeon; Kim, Tae Min","Seoul National University Cancer Research Institute, Seoul, Republic of Korea.; Seoul National University Cancer Research Institute, Seoul, Republic of Korea.",None
36414192,Long-term survival with first-line nivolumab plus ipilimumab in patients with advanced non-small-cell lung cancer: a pooled analysis.,2023,"Ciuleanu, T-E; Pluzanski, A; Spigel, D R; O'Byrne, K J; Memaj, A; Nathan, F; Tran, P","Department of Medical Oncology, Institutul Oncologic Prof Dr Ion Chiricuta, Cluj-Napoca; Department of Medical Oncology, University of Medicine and Pharmacy Iuliu Hatieganu, Cluj-Napoca, Romania.; Department of Lung Cancer and Chest Tumours, Maria Sklodowska-Curie National Research Institute of Oncology, Warsaw, Poland.; Thoracic Medical Oncology, Sarah Cannon Research Institute/Tennessee Oncology PLCC, Nashville.; Princess Alexandra Hospital, Translational Research Institute and Queensland University of Technology, Brisbane, Australia.; Global Biometrics and Data Sciences, Bristol Myers Squibb, Princeton.; OneClinical, Bristol Myers Squibb, Princeton.; WW Medical Oncology Department, Bristol Myers Squibb, Princeton.",hossein.borghaei@fccc.edu.
